title,date,content,verified_product,rating,product
John Raj,Reviewed in India on 13 May 2021,"The laptop hangs frequently
Please Don't buy",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
anilkumargattupalli,Reviewed in India on 25 January 2022,"I couldn't activate the Ms office. Seller promised life time free ms office. But it's not getting activated. I have Microsoft account ... But the licence is not getting activated
Pls check the issue or I will return the product",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Robin,Reviewed in India on 24 September 2021,Display gone with 2 months.. But anyway their service was.. They had it replaced and delivered to my home.. But am disappointed bcoz of the quality,Verified Purchase,2,"HP Pavilion 14,11th Gen Intel Core i5"
DCB,Reviewed in India on 20 January 2022,Below average display and low build quality. Disappointed,Verified Purchase,2,"HP Pavilion 14,11th Gen Intel Core i5"
CS Radhakrishnan,Reviewed in India on 28 June 2021,Functioning is fast and smooth. Have been using since 13/6/2021 and not issues till now.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 26 September 2021,"MS Office Not working within one month
MS office is not working after one month of use.
Product key is not given.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Viky J,Reviewed in India on 1 May 2022,Thanks to Amazon's prompt service in taking a return back and full cash back that helped me to purchase a slightly bigger screen of 15+ inches HP Pavilion laptop.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Jatin,Reviewed in India on 3 October 2021,"Excellent product!!
I purchased this laptop two months ago at around @66500 and within a month its price raised to above 71000.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Ina,Reviewed in India on 31 July 2021,Light weight.Afraid it is not sturdy as plastic body..but runs like a horse. No lag..no snags.. runs smoothly,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
potu upendarrao,Reviewed in India on 18 July 2021,Great product from hp.Performance is great.Boot up time is good.Battery standby is good.The location of speakers is a problem As they are below the system.Audio system isnt great.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Abhishek Nigam,Reviewed in India on 30 March 2021,Liked the laptop so far. It is light weight and the thickness of laptop is appropriate and has a decent battery life.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
MALKESH GUPTA,Reviewed in India on 10 January 2022,Past one week I am using it looks good and promising laptop. Liked it,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Girish M H,Reviewed in India on 5 July 2021,"Excellent laptop, good configuration, great experience, very fast operation.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Biswajit Ghosh,Reviewed in India on 24 July 2021,Everything is fine for this laptop without battery life time and heating issue.Sound quality are so preety and also the performance.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Bobbili.Teja,Reviewed in India on 23 February 2022,Nice product n nice packing by appario,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Deepak,Reviewed in India on 5 July 2021,"Pro:
Excelent machine with slick design and beautiful look.
Ssd makes it really fast.

Cons: Slightly heating (can be ignored )",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 19 November 2021,Like this product. Screen quality is very good. No doubt about anti glare. About battery life in short period I can't say .,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Harshad V.,Reviewed in India on 17 December 2021,It's a good product.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Mousumi,Reviewed in India on 19 March 2022,"The product is superb but if you value your money, please don't buy it from Amazon.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Rangarao s.,Reviewed in India on 17 September 2021,"Black Screen!

No warranty services of HP!

Please do not buy this laptop from Amazon!. The screen",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Kavita Purohit,Reviewed in India on 20 December 2021,Worst services ever as per the product description built in with ms office which is completely lie and it has stoped working and now asking us to buy the ms office. Need urgent solution on this.,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 21 July 2021,Battery life is very bad. It was good initial days. Now the laptop fan is making lot of noise. Plus heats up easily. I can't even return this now. Very much disappointed with this. Batery will not last for 1hr also.,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Dr amit,Reviewed in India on 16 November 2021,I like everything about this laptop,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Keshav K.,Reviewed in India on 26 February 2022,"Like- Display is good (but no antiglare)
Sound quality and speed.

Dislike - Internal software of HP, it needs improvement.
Windows 11 bugs.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Manjunath Shivapujimath,Reviewed in India on 28 July 2021,Well built laptop. Very fast working. Good experience til now. Satisfied with purchase,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Dhananjay Salaskar,Reviewed in India on 22 June 2021,"This is Super compact, light weight and ultimate performing laptop by HP. Liked it very much.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
bina,Reviewed in India on 6 June 2021,"Very good laptop. Looks better in real. Very fast lapotop. Although, heating issue is there.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Dinesh Fernando,Reviewed in India on 5 March 2021,Best product,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 10 December 2021,"Really impressed with it's speed, gaming and networking this laptop is really good if anyone is looking for a good laptop then buy this.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Anu choudhary,Reviewed in India on 29 June 2021,It is light weight but very delicate.... And battery life not very good maximum 4 hour it last.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
kalyan Valluri,Reviewed in India on 25 July 2021,"Don’t purchase this product from Amazon. After using this laptop for 3 months the display got damaged with out any external issues.

The issue is white spots are being displaced on the screen.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 13 November 2021,Premium looks. Love the quick start of the system. But not sure why it hangs up some times. Overall happy about the buy!,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
babli,Reviewed in India on 8 August 2021,"Have been using this laptop since 4 month. Performance is great. It boots in second. Fingerprint reader works superfast.

Only cons is earphone pin and charger pin is little tight to push.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
narender,Reviewed in India on 9 March 2021,"Laptop is best in this price range with 14 inch screen ,RAM 16,Disk 512 SSD and I5 Gen 11",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 29 September 2021,Found best value for money with all the required features I wanted. Liked finger scan to login. Could have provided a hard switch for camera.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
David G.,Reviewed in India on 25 July 2021,Have been using for a week. Easy to install. Satisfied.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 24 February 2022,"This laptop purchased for my son and my son is enjoying . Even I used this , The cost is worth as per the configurations .",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
vijaygurav,Reviewed in India on 28 August 2021,sometime in my meetings the laptop suddenly shuts down without even telling this is rare it has happend to me 3-4 times but overall very nice laptop and very light,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
r.raja,Reviewed in India on 17 March 2021,"Worth of money ,high configuration good one.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Arun,Reviewed in India on 20 May 2021,"Everything is good accept screen bleeding issue. If company can resolve this issue, it can be the best laptop at this price segment.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Ajit Kumar Singh,Reviewed in India on 12 September 2021,Charger is not working. Its not charging the laptop. I need the replacement,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Amit Arondekar,Reviewed in India on 10 November 2021,Poor battery life.,Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Ashish M Valvi.,Reviewed in India on 17 November 2021,This One Which I Want In Fast World So Lappy Is Lag Free And Very Fast Go For This One.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
jalindar ghaywat,Reviewed in India on 29 March 2021,"Excellent laptop
Good battery backup up to 5 to 6 hours when internet connected
Display is very colorful
And intel 11th gen provide you powerful performance
Overall good laptop under 70k",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Krishna,Reviewed in India on 14 July 2021,"Good laptop in this price range, 16 gb is best considering windows 11 upgrade",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Shatrughan Sahu,Reviewed in India on 10 November 2021,"Like - Performance
Battery Backup
Look

Don't Like - Keyboard is not visible properly..",Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
SRAVANTH,Reviewed in India on 9 March 2022,Really a good product.... And there is no issue on delivery and product....... You can go blindly with this one.......THANK YOU AMAZON,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Brojo,Reviewed in India on 2 February 2022,"Microsoft Student and Home isn't apt for this Model. Atleast Microsoft Professional is required, though price might get little higher.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
sunanda tata,Reviewed in India on 29 November 2021,Good product. But for Amazon if they are providing any offers don't beleive it. They are not affecting at all. You need to pay as much amount as mentioned there.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Rajinder dogra,Reviewed in India on 19 December 2021,No,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Saurabh,Reviewed in India on 11 March 2021,Everything is so good in terms of performance and tasks...but built quality is very poor,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Junaid Ahmad,Reviewed in India on 6 July 2021,I used this for development work. It's very light weight and performance is very good in terms of speed I. e processor is superb,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
RuDex Global,Reviewed in India on 21 August 2021,"Overall performance is very good. Battery lasts for 4-5 hours.
Keypad, touchpad, screen resolution, all nice.

Camera resolution is not satisfactory.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ravi Thota,Reviewed in India on 26 August 2021,I was purchased on 9th July and system was dead on 23rd Aug'2021 during important work.,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Deenanath yadav,Reviewed in India on 27 October 2021,Its good product no dout but my fingerprint is not working well,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
CA Mahendra Tomar,Reviewed in India on 8 August 2021,Good laptop.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Babulal Meena,Reviewed in India on 11 July 2021,It lovely product 😍,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Bhavan,Reviewed in India on 7 January 2022,Not guarantee product and waste his money . very bad product,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
mahesh yadav,Reviewed in India on 15 July 2021,Value for money.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
siba prasad mishra,Reviewed in India on 17 September 2021,"MS office is not working after one month of use.
Product key is not given.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Pavan Jutur,Reviewed in India on 14 August 2021,Better configuration and great performance,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Naveen Chandel,Reviewed in India on 3 April 2021,"Blue screen while power on the linux Operating system in VM software & even no support from HP.

Window screen sometime automatically off /on.",Verified Purchase,2,"HP Pavilion 14,11th Gen Intel Core i5"
Mohammed nasir,Reviewed in India on 21 January 2022,"Not antiglare display as mentioned by amazon, no return accepted too

Highly disappointed ordering it from amazon.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Balaji,Reviewed in India on 8 March 2022,"Initially felt its too costly but trust me you ll never regret, its a charm to work on , i use it for coding and never got hung on anything",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Nitesh Singhal,Reviewed in India on 23 March 2021,Everything is good for this laptop model except the battery backup which is not good.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
G. Chaitanya,Reviewed in India on 19 September 2021,Laptop working is gud but I'm facing trouble while closing the laptop.like some sound is occurring while closing the laptop from the joint between keyboard and screen,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
shagun srivastava,Reviewed in India on 9 July 2021,"Good product in its price, only missin NVidia grafic card in comparison to other product and processor light display after close lid.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
K M Dhole,Reviewed in India on 1 January 2022,"Great product. The only thing, I think it should have is better screen quality and a more firm build, especially for the keyboard region.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Krishna,Reviewed in India on 25 November 2021,Not bad,Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Harish,Reviewed in India on 28 April 2021,Great design and very light to use.. best purchase.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Manoj Chintaparti,Reviewed in India on 30 April 2021,"Pros:
Stylish & sleek model. Good battery life.

Cons:
It's prone to scratches. Need to be careful while plugging the microphone jack to the laptop.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Nitin Sharma,Reviewed in India on 10 April 2021,If you're looking for midrange lightweight laptop with latest specs (and no nonsense features) then this one is a good choice.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Rout,Reviewed in India on 30 May 2021,i liked the laptop. a must buy product,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Damodharreddy,Reviewed in India on 25 February 2022,"Bought for my cousin. No complaints from him , except one hp assist is showing model number differently.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Raja Sekhar,Reviewed in India on 23 November 2021,Perfect option n most recommendable,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Pratap Chowdary,Reviewed in India on 11 May 2021, Heating up heavily. Pathetic product,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
A R SINDHE,Reviewed in India on 12 April 2021,Go for it due to awesome performance.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ashutosh Tiwari,Reviewed in India on 21 April 2021,Amazing laptop in this range...superfast...amazing battery life...,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Vidya Shetty,Reviewed in India on 3 December 2021,It runs smoothly. Loving it,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
ritik raj,Reviewed in India on 19 August 2021,A nice product works efficiently and fast enough.Only problem is that it heats a lot during usage.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Atulya Nagarsenkar,Reviewed in India on 6 June 2021,"I purchased this on 30 May 2021, delivery was 1 day late. Everything looks good, laptop is very elegant and very fast. A must buy!!!",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
SAMAY PONNAPPA,Reviewed in India on 30 July 2021,Poor battery life . Maximum 2hrs with the battery saver on . DON'T BUY!!,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
sivakrishna R.,Reviewed in India on 8 July 2021,"Laptop is not respodning, and when i conenct with HP customer care i see no proper resolution.
Being a brand new laptop, what to do now?",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 6 February 2022,Very early to say but as of now it’s nice piece. Value for money,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Sachin Raut,Reviewed in India on 12 April 2021,build quality is pretty good. premium layout. great fast charging with speedy performance. display quality is best. The audio is of excellent quality.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Mega Joy,Reviewed in India on 28 October 2021,"When I tried to use MS office it is showing showing unlicenced product and installed on another device. I can,t use it anymore",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Sudip,Reviewed in India on 15 June 2021,The worst product. People should avoid buying this product. Laptop repeatedly gets hang. Unable to open the laptop for last two days.,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Anirudh Jayaraj,Reviewed in India on 9 December 2021,All except build quality is good... It feels a little flimsy at some places,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
rajagopal,Reviewed in India on 28 June 2021,"battery life is not good.
Video quality is not good.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 7 July 2021,"Using for more than a week, Boots and Login within seconds, performance is really good with 16 GB RAM",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
nabeel,Reviewed in India on 26 June 2021,"Will suggest all to buy this laptop-25 days review. Battery lasts for 3 to 4 hours during online classes.charger is fast charging,",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Sebastian Jacob,Reviewed in India on 1 September 2021,Light weight and good design. Performance also sounds good. Only minus is there is no Ethernet and VGA port,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Sainithin,Reviewed in India on 4 September 2021,I bought it and i cant leave without it,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Indradeb P Pal,Reviewed in India on 4 July 2021,"Good product, value for money.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
R M Palhade,Reviewed in India on 28 April 2021,Overall performance has been quite satisfactory for both browsing and multimedia as also for creating documents.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Jayaraman,Reviewed in India on 10 August 2021,"Very happy with the laptop. It's sleek, fast with 16gb RAM.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ravinder P.,Reviewed in India on 6 September 2021,Good laptop.....body plastic but looks premium,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Sushil Sharma,Reviewed in India on 17 May 2021,"It is a light weight laptop, having good speed with 16GB Ram. It has a good Graphic card (iRISx).",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
viki,Reviewed in India on 18 November 2021,I am getting a clicking sound on the right side of my Back panel as mentioned in this video. Is this normal sound ?,Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
P S Mani,Reviewed in India on 26 January 2022,I use this for online class. Speed is good.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Anonymous,Reviewed in India on 16 March 2021,Laptop is decent but adapter is getting heated up abruptly in 5 minutes.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Vijay Kumar,Reviewed in India on 4 May 2021,Very good product for the price,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
SHASHI KANT SHARMA,Reviewed in India on 19 September 2021,It's a nice and sleek laptop. The performance is very smooth.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Farhan,Reviewed in India on 10 January 2022,Face lock is not working,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
k.pavan kumar,Reviewed in India on 21 August 2021,"Performance is great with lightening speed , battery is okok and little heating issues",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 19 April 2021,I like this product because it is light weight and powerful 👍,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ashutosh S.,Reviewed in India on 11 June 2021,Heating issues and very average battery life,Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Sri harsha,Reviewed in India on 18 November 2021,"Interms of operating... It is good
Really display is superb... As of anti-glare and screen quality",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Ayush Raj,Reviewed in India on 25 November 2021," I'm lovin it, Its good go and buy don't worry about size",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 21 April 2021,"Excellent performance, very fast and Good battery backup. Highly recommended to buy this product.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 17 July 2021,I like this laptop. Speed is cool,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Sandeep Athalye,Reviewed in India on 1 July 2021,Camera resolution should have been better fir this price.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Chetan,Reviewed in India on 14 July 2021,Super fast in booting and regular working...Happy with the purchase...,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Sivamani,Reviewed in India on 4 February 2022,Nice laptop for developer,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Amlesh K.,Reviewed in India on 1 June 2021,"Small screen size and keyboard not users friendly.I am not satisfied with the Laptop, Pl return this Item.",Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Sharath kumar,Reviewed in India on 16 June 2021,I like this laptop..becouse of display quality and speed battery life is average.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Subhojit Ganguly,Reviewed in India on 15 September 2021,Very happy with the purchase.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Omprakash S.,Reviewed in India on 12 September 2021,Everything is perfect for this lappy,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Gopi,Reviewed in India on 17 March 2022,Worst,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Anonymous,Reviewed in India on 23 April 2021,Excellent product!!! It’s starts in no time and has incredible features. Definitely value for money.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
S Srinivasa Rao,Reviewed in India on 21 November 2021,Overall it is good,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Vikas singh,Reviewed in India on 28 December 2021,It's good easy to handle product.no issues until now,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
ramesh,Reviewed in India on 29 August 2021,Worst build quality,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Sujith Varma Epuri,Reviewed in India on 19 April 2021,The best product with this configuration under this price. You can blindly go for it.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Naveen Yadav,Reviewed in India on 7 October 2021,Go for it,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Harish,Reviewed in India on 20 February 2022,"Little bit heeating i sensed at right right of air wind,",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Mukesh Bankoti,Reviewed in India on 16 November 2021,,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Malleshwari,Reviewed in India on 7 September 2021,,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Shanti Sharma,Reviewed in India on 12 August 2021,"Sleek, slim and works great",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ms saddam,Reviewed in India on 16 November 2021,Good,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Somnath Paik,Reviewed in India on 30 April 2021,Best laptop.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Mohsin Malik,Reviewed in India on 30 April 2021,Best Laptop of Hp so far... Excellent configuration and affordable price...,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Srinivas,Reviewed in India on 31 October 2021,I'm not able to install Microsoft office it's asking product key pathetic service,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Amit Kumar,Reviewed in India on 12 July 2021,"Really osm product...go for it if u need.
This is best for student &office work",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Mani Pratap,Reviewed in India on 18 June 2021,The best laptop you can have in this price range,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 2 October 2021,Happy With this product..,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Suresh Patel,Reviewed in India on 10 January 2022,Processer heating and battery life is not as per spec.,Verified Purchase,1,"HP Pavilion 14,11th Gen Intel Core i5"
Manmadha,Reviewed in India on 16 January 2022,"Overall looks good. If continuosly wokring, little bit generating heat",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Ramesh Kumar,Reviewed in India on 29 August 2021,Best in category. Light weight. Battery life is very good.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 20 April 2021,"It's a great VFM product, Battery backup could have been better, although it lasts upto 4:30 hrs.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Tomar,Reviewed in India on 14 April 2021,"Good laptop
But display brightness is not enough .
If you use indoor then okay.",Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Sachin,Reviewed in India on 26 April 2021,"I am using laptop from last one month,
Worth for price .
Greate performance .",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
pavitra.M,Reviewed in India on 27 April 2021,It's an awesome product. It's light weight and battery life is good.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 5 July 2021,Good product to meet personal needs.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
MUSKAN KEDIA,Reviewed in India on 19 July 2021,Update to windows 11 is not yet available,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Shashwat,Reviewed in India on 8 March 2022,"Battery life is extremely poor , not value for money",Verified Purchase,3,"HP Pavilion 14,11th Gen Intel Core i5"
Arvind Kumar,Reviewed in India on 5 January 2022,,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Muskaan Multani,Reviewed in India on 7 July 2021,So far the laptop is looking good. I find the performance as per my expectation,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Lakshmi Reddy,Reviewed in India on 14 March 2021,Product is great but if it would be a 15.6 inch in size then it would be greatest ..,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Diwas kalauni,Reviewed in India on 19 January 2022,"Best laptop in this price range..
Go for it",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
V PAVAN KUMAR,Reviewed in India on 3 January 2022,Good but internet explorer not supporting in windows 11,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Shivam,Reviewed in India on 11 April 2021,Powerful Beast of a machine !,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Shubham,Reviewed in India on 19 August 2021,The sound & camera quality is poor. Overall the laptop is performant.,Verified Purchase,4,"HP Pavilion 14,11th Gen Intel Core i5"
Amazon Customer,Reviewed in India on 31 January 2022,Satisfied with performance and screen clarity is good.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Sunny,Reviewed in India on 9 July 2021,"Light weight, fast processor.",Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Himanshu sharma,Reviewed in India on 16 May 2021,Excellent product . Light and thin . Met my all expectations till today.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Manoj,Reviewed in India on 22 April 2021,Easily you get 4hours of battery life. Light weight and comfortable to use.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Dr. J Singh,Reviewed in India on 28 July 2021,Really a light and thin laptop.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
ChaitanyaKumar,Reviewed in India on 18 December 2021,Good product with good performance. Worth for the money.,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Satyanarayana,Reviewed in India on 8 July 2021,monitor is not turning on from 2 weeks of purchase.,Verified Purchase,2,"HP Pavilion 14,11th Gen Intel Core i5"
Anirban Ghosh,Reviewed in India on 3 May 2021,Just go for it.. without any scend thought..,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
Rohit Manohar,Reviewed in India on 5 April 2021,Best laptop with latest configuration within our budget,Verified Purchase,5,"HP Pavilion 14,11th Gen Intel Core i5"
